Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
fb024aaa-cd45-173a-0027-0f93a4da5471,1940-10-18,2017-03-14,999-70-1632,S99927092,X24877105X,Mr.,Damion480,Wintheiser220,,,M,white,nonhispanic,M,Needham  Massachusetts  US,854 Lesch Vista,Franklin,Massachusetts,Norfolk County,,42.058125077501444,-71.42477773322908,2209140.85,801407.54,133878
d32af0f9-aea0-a035-a302-62a3ec490647,2014-03-06,,999-74-2055,,,,Yan646,Shields502,,,,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,225 Bayer Loaf Suite 85,Paxton,Massachusetts,Worcester County,,42.262602591639805,-71.97029215694795,228520.56,240.60,39941
aad99aff-3daa-5fef-fdd3-b8af58bda86c,1986-11-29,,999-88-2867,S99928727,X57555995X,Mr.,Lester513,Robel940,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,275 Hirthe Park,Petersham,Massachusetts,Worcester County,,42.50734267272787,-72.18271531328296,884476.76,3126.43,28637
af9671f0-b97c-bab9-6257-5e53a0d302b1,1975-12-03,,999-23-2940,S99922791,X71407464X,Mrs.,Melani888,Hand679,,Barrows492,M,white,nonhispanic,F,Warsaw  Masovian  PL,580 Thiel Tunnel Suite 16,Smith Mills,Massachusetts,Bristol County,,41.631924124869805,-70.96155474745582,197743.36,520779.00,10228
4228ed12-d1cc-2a95-c744-dac685564378,1991-06-13,,999-77-9389,S99936981,X27482438X,Mrs.,Lucilla742,Waelchi213,,Tromp100,M,white,nonhispanic,F,Rome  Lazio  IT,382 Orn Harbor,Dudley,Massachusetts,Worcester County,,42.07618985086385,-71.92058451190132,1127615.09,175557.17,41883
eb40f1b9-b639-74e7-e772-5d7e3cc8e851,2002-08-13,,999-82-6250,S99932087,X8375877X,Ms.,Ettie537,Goldner995,,,,white,nonhispanic,F,Newton  Massachusetts  US,126 Kreiger Mill,Boston,Massachusetts,Suffolk County,02128,42.31757155214925,-71.07869737815152,639389.24,19333.32,73937
aceb3310-78ba-4af1-4f16-76e6881060ac,2016-08-27,,999-43-3345,,,,Clyde817,Leffler128,,,,white,nonhispanic,M,Brookline  Massachusetts  US,280 O'Connell Brook,Fitchburg,Massachusetts,Worcester County,01420,42.59530644910272,-71.81202144530096,165026.76,165.60,39584
b2812a77-f4ba-0169-b5a0-4e1f30d113b7,2000-03-14,,999-88-2901,S99926159,X49301116X,Ms.,Mireille557,Pfannerstill264,,,,white,nonhispanic,F,Boston  Massachusetts  US,754 Daniel Walk Apt 46,Woburn,Massachusetts,Middlesex County,01890,42.459264180707976,-71.16777605395338,1431143.27,3184.60,37929
b9c1d2bb-4529-61ea-4b17-332cd5c941c1,2005-10-30,,999-83-8435,S99997372,,,Michel472,Brekke496,,,,white,nonhispanic,M,Methuen  Massachusetts  US,219 Flatley Crossroad,Duxbury,Massachusetts,Plymouth County,02332,41.996873816794114,-70.73390577383408,389736.11,4492.54,29532
9fdb377b-7d0b-e44a-dbbe-bfd8b286603e,1974-03-13,2003-02-09,999-98-2056,S99953171,X18508060X,Mr.,Miguel815,Spinka232,,,M,white,nonhispanic,M,Boston  Massachusetts  US,686 Dooley Extension,New Bedford,Massachusetts,Bristol County,,41.5321422729741,-71.00617051491417,933094.53,60540.69,28582
37ddb740-3f60-4872-5335-0b05e3752906,2001-10-30,,999-62-6842,S99951807,X32149581X,Mr.,Jesse626,Connelly992,,,,white,nonhispanic,M,Boston  Massachusetts  US,115 Runolfsdottir Frontage road Suite 95,Shrewsbury,Massachusetts,Worcester County,,42.263105189023406,-71.69518437810551,519755.23,992.82,108889
04ab4da4-5bb0-fc23-085d-4eee2212c186,1963-09-24,,999-56-4312,S99977208,X86236199X,Mr.,Wilton999,Hintz995,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,534 Hartmann Skyway,Whitman,Massachusetts,Plymouth County,,42.05312915310693,-70.97555253304189,1441773.77,5396.10,97080
b09e5bb0-8042-d42f-6650-8ec8ec2606ce,2011-06-25,,999-43-9160,,,,Alethia102,Graham902,,,,white,nonhispanic,F,Tewksbury  Massachusetts  US,399 Moore Camp Apt 49,Agawam,Massachusetts,Hampden County,01030,42.103427624229006,-72.6296286048422,318156.27,4218.79,47639
e1ede534-ad93-dc12-c69e-413f0c780e62,1994-01-04,,999-71-4282,S99967027,X87128461X,Mr.,Marc757,Greenholt190,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,987 Erdman Stravenue Unit 21,Boston,Massachusetts,Suffolk County,02116,42.280134914040225,-71.13128779212141,108723.18,248957.47,9674
c3969dfa-7e74-af39-e4f7-dcc8022b5902,1977-04-01,,999-56-3069,S99948499,X51192523X,Ms.,Otelia900,Stroman228,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,215 Halvorson Fork Unit 36,Cambridge,Massachusetts,Middlesex County,02472,42.351692998018336,-71.11294016387785,1499367.79,191681.68,181252
202cbdd8-ea41-2366-fca4-852a1e3f1c90,1974-03-13,,999-76-8143,S99988016,X59070307X,Mr.,Patrick786,Bergstrom287,,,M,white,nonhispanic,M,Kingston  Massachusetts  US,102 Crona Lane,New Bedford,Massachusetts,Bristol County,,41.632015126548865,-70.98652433442956,1779467.94,789.79,28582
3acf0643-92d1-8d4d-65b0-d3f66458345c,1973-11-05,,999-58-9771,S99928749,X31983803X,Mr.,Dewitt635,Weimann465,,,S,white,nonhispanic,M,Leominster  Massachusetts  US,143 Hand Key Apt 37,Foxborough,Massachusetts,Norfolk County,02035,42.02010252085857,-71.2852505009846,1393715.99,11376.23,43577
bdff7cc0-7177-d77b-c072-eeb72d770082,1945-09-07,1948-06-14,999-78-1383,,,,Maynard46,Roberts511,,,,white,nonhispanic,M,Springfield  Massachusetts  US,806 Hyatt Common,Randolph,Massachusetts,Norfolk County,,42.22341541023442,-71.02389678828987,151530.27,0.00,142415
fd82b4c7-621f-fbd7-bc9e-8dd1de442dca,1947-12-03,,999-58-7816,S99926179,X70122905X,Ms.,Gita759,Huel628,,,S,white,nonhispanic,F,Shrewsbury  Massachusetts  US,733 Turner Approach,Clinton,Massachusetts,Worcester County,01510,42.399140129351686,-71.67858149637225,1678197.67,370223.59,22795
085f2f9c-eeea-2238-d6c7-6193467a8473,1986-01-17,,999-50-7284,S99921064,X61847853X,Mrs.,Alejandra902,Rath779,,Harber290,M,black,nonhispanic,F,Barnstable  Massachusetts  US,236 Bergstrom Throughway,Canton,Massachusetts,Norfolk County,,42.224797543049256,-71.15313354095971,1994766.93,148858.20,47874
3dba0d6d-cfae-fbd6-6a31-b57c602eb48a,2001-05-22,,999-60-8791,S99989349,X47734220X,Ms.,Lilia791,Hoeger474,,,,white,nonhispanic,F,Paris  Ile-de-France  FR,130 Boehm Vale,Lee,Massachusetts,Berkshire County,,42.28545603173731,-73.18408210652768,121096.13,918398.78,13703
2f0c5305-b0fd-2b7f-d20b-24e0c72351b0,2011-10-30,,999-28-8171,,,,Terese90,Rath779,,,,white,nonhispanic,F,Freetown  Massachusetts  US,771 Marks Dale Apt 76,Lowell,Massachusetts,Middlesex County,,42.65358458559633,-71.33962865033791,134792.50,0.00,18295
38e75313-9c8f-adcf-90fa-bbf371fe1851,1972-08-11,,999-87-2587,S99914413,X6679443X,Mr.,Drew592,Schowalter414,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,946 Murray Station Suite 35,Abington,Massachusetts,Plymouth County,,42.12659172879973,-70.95632539928953,1275075.91,15520.28,166805
9fde23cd-6131-f117-b993-8c59ed7db135,1943-08-12,2017-01-05,999-14-3211,S99929478,X19626961X,Mrs.,Yolanda648,Zemlak964,,Harber290,M,white,nonhispanic,F,Agawam  Massachusetts  US,697 Littel Skyway Apt 49,Townsend,Massachusetts,Middlesex County,,42.634780332810664,-71.71421538499585,2430850.52,661597.52,66871
30724c90-49f3-43f6-4b42-2a52d3d79de5,2013-03-28,,999-98-4509,,,,Marivel862,Hintz995,,,,black,nonhispanic,F,West Falmouth  Massachusetts  US,1049 Zboncak Pathway,Lincoln,Massachusetts,Middlesex County,,42.41422004678172,-71.34081873807831,238423.19,1119.56,78958
aa2a5182-5462-d158-89d9-5d148ce87266,1964-02-09,,999-17-2345,S99947905,X51334367X,Mr.,Mac103,Waelchi213,,,M,white,nonhispanic,M,Southwick  Massachusetts  US,608 Bailey Loaf Unit 42,Northborough,Massachusetts,Worcester County,01532,42.35459429868776,-71.64315113787595,1467854.44,7976.41,281653
0fc0c2f2-c9d7-ce80-8f27-36eb7b8ffbb8,1976-02-20,,999-76-7885,S99966075,X795326X,Mrs.,Jannie509,Von197,,Skiles927,M,white,nonhispanic,F,Worcester  Massachusetts  US,992 Balistreri Light Unit 1,Oxford,Massachusetts,Worcester County,,42.149543108215184,-71.81386764571063,2023021.18,380725.13,57537
02b6271f-721d-904f-9182-f66f9af3ae42,1983-02-25,,999-23-6511,S99933240,X23949718X,Ms.,Angele108,Hudson301,,,S,white,nonhispanic,F,Fall River  Massachusetts  US,140 Satterfield Camp,Peabody,Massachusetts,Essex County,,42.56946236486999,-71.05210222718166,547360.18,677451.89,9265
4f2e515a-c649-ba13-63f0-c26febf60afb,1966-09-21,,999-78-1476,S99927959,X7660442X,Mrs.,Rudy520,Kassulke119,,Renner328,M,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,151 Braun Dam Apt 76,Boston,Massachusetts,Suffolk County,02125,42.33867417206257,-71.11178948182652,1557175.88,630578.37,32316
fb29a375-66bd-ecba-2065-b8b65e2a3df7,1940-10-18,2021-03-05,999-81-9143,S99935969,X36265561X,Mr.,Barry322,Kemmer137,,,M,white,nonhispanic,M,Northampton  Massachusetts  US,672 Nikolaus Fort Suite 68,Franklin,Massachusetts,Norfolk County,02038,42.109409789482505,-71.41151975989646,3299705.43,948800.45,133878
2728490c-f804-16b9-eef6-8cd08ed6a214,1989-12-13,,999-13-7441,S99955272,X101816X,Mr.,Wesley533,Frami345,MD,,S,white,nonhispanic,M,Ocean Bluff-Brant Rock  Massachusetts  US,246 Robel Park Suite 84,Medford,Massachusetts,Middlesex County,02145,42.34511358828723,-71.07578081326625,1468766.18,441.24,128430
3d5a36e6-5173-3ec5-1efa-f6cde2da956c,2015-12-22,,999-29-5476,,,,Kasey569,Satterfield305,,,,white,nonhispanic,M,Boston  Massachusetts  US,475 Oberbrunner Extension,Everett,Massachusetts,Middlesex County,02148,42.450271742883395,-71.02858187379807,180488.39,501.27,38767
bd617612-d6ee-b03b-9363-c64dee13a593,1983-06-17,,999-59-8151,S99941536,X37464643X,Mrs.,Maisie206,Buckridge80,,Turner526,M,white,nonhispanic,F,Barnstable  Massachusetts  US,415 Lehner Park,Taunton,Massachusetts,Bristol County,02718,41.9844055192622,-71.04152453724906,1445804.48,76865.80,32468
afe5e519-f33f-535e-704a-fe7be6eeb9ae,1943-08-12,,999-43-7938,S99999320,X14813030X,Mrs.,Caitlin552,Welch179,,Rogahn59,M,white,nonhispanic,F,Boston  Massachusetts  US,1024 Conn Vista,Townsend,Massachusetts,Middlesex County,,42.68495164727546,-71.68349563630053,2598873.59,157240.20,66871
9d25d455-b789-7f25-5bd9-be716b8b36ba,1995-10-09,,999-79-9079,S99932350,X62272715X,Mr.,Ramon749,Hyatt152,,,M,white,nonhispanic,M,North Attleborough  Massachusetts  US,774 Walker Bridge,Boston,Massachusetts,Suffolk County,02115,42.385764230027156,-70.98410749236552,881704.93,19551.56,51764
2f6f49c9-f527-b438-62d8-490632e5474f,1968-03-26,,999-99-5386,S99928835,X9670095X,Mrs.,Colette720,Bednar518,,Zieme486,M,black,hispanic,F,Worcester  Massachusetts  US,861 Beatty Knoll,Hardwick,Massachusetts,Worcester County,,42.356550116352956,-72.17096330483616,1936603.29,8140.22,22277
8f2abe7d-a59f-99eb-c34a-296204150d55,2002-01-28,,999-29-4011,S99983747,X62073603X,Ms.,Gabriela205,Hernádez343,,,,asian,hispanic,F,Gaudalajara  Jalisco  MX,877 Hammes Ferry,Winchester,Massachusetts,Middlesex County,01890,42.4373376758135,-71.17970604861834,549113.22,947.93,25820
92ec9b68-15a7-5108-c05b-c602b05b2baa,1979-01-28,,999-72-6443,S99969593,X73265277X,Mr.,Courtney281,McLaughlin530,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,1066 Bernier Flat,North Amherst,Massachusetts,Hampshire County,01059,42.43899879316945,-72.49195888065235,1134904.92,55539.22,41884
948a6f32-de47-7bf9-146c-8f375aa69bd3,2011-12-07,,999-51-8609,,,,Leonardo412,Satterfield305,,,,white,nonhispanic,M,Wareham  Massachusetts  US,804 Wunsch Wall,Malden,Massachusetts,Middlesex County,02155,42.40898818257041,-71.02330468607143,51233.74,256937.28,1441
3a78cdb5-f024-f54a-22eb-80c362f31c56,1970-08-31,,999-35-9603,S99930613,X68618354X,Mr.,Franklyn361,Bashirian201,,,M,white,nonhispanic,M,Longmeadow  Massachusetts  US,466 Johnston Park,Boston,Massachusetts,Suffolk County,02203,42.36295896074211,-71.06789710438852,1317392.91,8909.13,28889
be97e6da-4a35-1d82-fd4b-63a8b10adb4d,2000-06-05,,999-55-5332,S99992007,X47407044X,Mr.,Cletus494,Parisian75,,,,hawaiian,nonhispanic,M,Boston  Massachusetts  US,1073 Bailey Mission Apt 4,Norwell,Massachusetts,Plymouth County,,42.19470648254382,-70.82954360511307,558557.88,0.00,116163
4ed6c1e2-c78f-890f-4afb-2cc13f1a3c10,1968-04-03,,999-20-2443,S99940340,X60419725X,Mrs.,Zetta950,Johnson679,,Bins636,M,white,nonhispanic,F,Boston  Massachusetts  US,151 Collins Trace,Waltham,Massachusetts,Middlesex County,02472,42.42582358625609,-71.22029627707448,1546402.35,19507.95,183785
89ed6ef0-9a43-185d-24c9-72819d80a845,1945-09-07,,999-85-7511,S99947145,X20053310X,Mr.,Isaias604,Kovacek682,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,655 Abshire Rest,Randolph,Massachusetts,Norfolk County,02368,42.13069899082463,-71.02089482504387,2360888.21,777526.74,142415
2d1f27d0-a932-9776-d0df-318df22f406b,2015-03-27,,999-67-1555,,,,Dewey930,Roberts511,,,,white,nonhispanic,M,Ashland  Massachusetts  US,663 Gorczany Fork Suite 28,Andover,Massachusetts,Essex County,01810,42.619141849373804,-71.14672657846967,187972.04,764.85,42038
829dde66-2d61-c3d9-30c7-dfd28f405837,2020-03-13,,999-12-1397,,,,Cedric746,Stroman228,,,,white,nonhispanic,M,Seekonk  Massachusetts  US,364 Keebler Stravenue,Worcester,Massachusetts,Worcester County,01603,42.27739027446457,-71.6901559105995,8833.42,9354.93,4134
0cbcfa4b-e38a-8527-fc97-06542f242b18,1963-01-11,,999-61-3353,S99945125,X43331711X,Mr.,Danilo179,Hirthe744,,,M,white,nonhispanic,M,Revere  Massachusetts  US,728 Brown Landing Unit 96,Springfield,Massachusetts,Hampden County,01020,42.17542868112187,-72.45928544100958,193623.61,134965.46,9436
5bea26a2-e2a2-db56-f6f1-bbd445a61cc2,2001-09-16,,999-55-7490,S99985077,X7927365X,Ms.,Michal596,Ryan260,,,,white,nonhispanic,F,Boston  Massachusetts  US,464 Roob Club Apt 69,New Marlborough,Massachusetts,Berkshire County,,42.12838817269203,-73.2240454963923,560053.00,27535.75,105611
92895d61-07f7-fbee-4979-eb5f59b69901,1978-08-06,,999-86-7951,S99992540,X8726784X,Ms.,Ryan260,Fadel536,,,S,black,nonhispanic,F,Amesbury  Massachusetts  US,688 Botsford Neck,Weymouth,Massachusetts,Norfolk County,,42.20634811662931,-70.88082290266308,2833800.08,187955.34,78823
6f4297d1-cfcb-58ff-ad7c-aa251f1072b9,2006-02-15,,999-12-1403,S99967306,,,Shanae34,Weissnat378,,,,white,nonhispanic,F,Tewksbury  Massachusetts  US,517 Weissnat Trace Apt 54,Maynard,Massachusetts,Middlesex County,,42.46172058399977,-71.45151356508065,1080590.98,3271.56,721761
8254cb70-9f19-81e4-8029-d96b032d8c2a,1973-02-03,,999-20-6656,S99964290,X1787515X,Mr.,Sherwood961,Parisian75,,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,109 Von Ferry Apt 77,Goshen,Massachusetts,Hampshire County,,42.45268693757629,-72.77953125888912,167463.28,246746.55,7499
f69fa285-1805-cbf4-d048-2bd2643fa76e,2000-01-21,,999-12-2625,S99944747,X80006450X,Ms.,Grace552,Champlin946,,,,white,nonhispanic,F,Somerville  Massachusetts  US,637 Tremblay Ranch,Chicopee,Massachusetts,Hampden County,01022,42.17952941489658,-72.60585946476296,132519.57,1061218.99,13641
faa0a910-37a6-c540-c419-78ecb4582b9d,1995-08-14,,999-94-1127,S99955606,X73132512X,Mrs.,Karla801,Hermann103,,Pfeffer420,M,white,nonhispanic,F,Worcester  Massachusetts  US,624 Parker View,Westford,Massachusetts,Middlesex County,,42.61720855848687,-71.39058136739587,770296.78,136402.75,134726
546fc579-7d0e-f071-cc0f-b98d539988a0,1982-04-15,,999-65-3063,S99933700,X5232462X,Ms.,Loria303,Ward668,,,S,white,nonhispanic,F,Northampton  Massachusetts  US,868 Deckow Frontage road,Methuen,Massachusetts,Essex County,,42.79194542181835,-71.1762086409593,2428219.34,504137.84,149058
4d24318c-d945-558c-e79f-3f99978361ab,1964-02-07,,999-50-4617,S99939551,X37485285X,Ms.,Cyndy549,Cassin499,,,S,white,nonhispanic,F,Boston  Massachusetts  US,347 Simonis Ville Suite 56,Boston,Massachusetts,Suffolk County,02127,42.25955926738926,-71.00301379547037,1997301.26,339069.48,187686
cc8a3da6-fc80-0bbe-d572-1805733e9bd3,1976-10-22,,999-98-8784,S99952120,X80001088X,Mr.,Landon622,Huels583,,,M,white,nonhispanic,M,Amherst Center  Massachusetts  US,670 Kshlerin Wall Apt 23,Reading,Massachusetts,Middlesex County,,42.555744997891516,-71.11330727159451,1154478.58,237.68,189515
17fff039-a228-571b-8e7b-838e2da87d74,1966-07-02,,999-37-9959,S99910397,X71481090X,Mrs.,Deandrea896,Bartoletti50,,Johns824,M,white,nonhispanic,F,Amherst  Massachusetts  US,588 Koepp Overpass Apt 40,Brewster,Massachusetts,Barnstable County,,41.74450806512646,-70.06142037924629,1729949.46,255414.30,82733
9e836f5b-a4ea-70bf-dd25-9f968e3d64ae,1974-11-20,,999-23-7512,S99952303,X77896996X,Mr.,Simon598,Herzog843,,,M,white,hispanic,M,Holliston  Massachusetts  US,1069 Prosacco Ville Suite 80,Lancaster,Massachusetts,Worcester County,,42.50850118403906,-71.63327008125884,1194045.34,1667.63,115167
bc6c6410-c9ac-8eee-6a9e-4d19124a8615,1973-04-24,,999-92-2839,S99989776,X1823886X,Mrs.,Robbie31,Hansen121,,Marquardt819,M,white,nonhispanic,F,Boston  Massachusetts  US,567 Fisher Crossing Suite 6,Springfield,Massachusetts,Hampden County,01119,42.06090417347373,-72.588151132188,1640167.08,646418.14,911765
d56f2b60-178e-295e-1d35-0fa6fbb34e8a,1963-03-02,,999-73-9714,S99961755,X77467494X,Mr.,Stephen891,Medhurst46,,,M,white,nonhispanic,M,East Bridgewater  Massachusetts  US,147 Waters Well Suite 65,Brockton,Massachusetts,Plymouth County,,42.135001125001686,-70.9267763163087,1763813.61,36323.18,46972
0a01cc6e-2d2f-d640-ea50-87d5c2f8ce76,2011-09-21,,999-17-8649,,,,Leon728,Welch179,,,,white,hispanic,F,Millis-Clicquot  Massachusetts  US,693 Cartwright Union,Lynn,Massachusetts,Essex County,01907,42.48122025732227,-70.9867876577635,729891.82,7514.17,51290
637a4af9-6d41-d97e-81c0-b4c016bf7888,1967-10-18,,999-92-2190,S99974313,X29402223X,Mr.,Elisha578,Larkin917,,,M,white,nonhispanic,M,Deerfield  Massachusetts  US,562 Gorczany Pathway,Springfield,Massachusetts,Hampden County,01119,42.15330879342198,-72.55661041162972,174702.11,79239.53,12144
7b6e95da-9cc8-ef8a-8176-ca74e02249f6,2006-03-22,,999-41-9385,S99956786,,,Alden634,Boyer713,,,,white,nonhispanic,M,Franklin  Massachusetts  US,1026 Satterfield Village Apt 13,North Attleborough,Massachusetts,Bristol County,,41.93351338908673,-71.33069931079096,1306384.66,373.96,117256
d6a99e83-eaa4-6037-34c2-89a04d978b00,2001-01-09,,999-39-8659,S99915750,X83516702X,Mr.,Werner409,Wehner319,,,,white,nonhispanic,M,Topsfield  Massachusetts  US,457 Hilpert Park Apt 34,Lawrence,Massachusetts,Essex County,01841,42.7271134712268,-71.11761240793643,69785.85,28400.34,7213
825fa18d-24d5-8d6d-64c7-5781e95e9382,1971-11-28,,999-41-8556,S99980727,X46180178X,Mrs.,Meda165,Witting912,,Jakubowski832,M,white,hispanic,F,Dracut  Massachusetts  US,865 Daugherty Camp,Revere,Massachusetts,Suffolk County,,42.45022907032397,-70.97353617472835,1823956.20,52580.11,50464
120025c4-108f-c7b1-a39a-9bf8eed0b63c,1978-04-06,,999-86-1536,S99993564,X71755721X,Mr.,Shannon293,Turcotte120,,,S,white,nonhispanic,M,Oakham  Massachusetts  US,229 Stroman Orchard Apt 12,Boston,Massachusetts,Suffolk County,02110,42.39543113672089,-71.05938779382586,1076332.75,3872.42,63450
cebef28a-29f3-40f1-3640-4c2a2a7a7218,1955-07-06,,999-66-6675,S99920696,X3558460X,Ms.,Tammera223,Gutmann970,,,S,white,nonhispanic,F,Melrose  Massachusetts  US,217 Flatley Manor,Medford,Massachusetts,Middlesex County,02155,42.35150698793656,-71.10177374310031,2376543.10,561795.24,474997
86a529c8-c33a-51dc-dbda-026010349a11,1940-10-18,,999-16-7525,S99941120,X67054444X,Mr.,Dario75,Wilderman619,,,M,white,nonhispanic,M,Swansea  Massachusetts  US,682 Wyman Lock Unit 85,Franklin,Massachusetts,Norfolk County,,42.050352504401594,-71.44297738748965,2807210.11,735842.69,133878
c00c8ddc-f1aa-d710-66e3-1e5cdc392153,2004-08-30,,999-35-4606,S99997412,,Ms.,Fran41,Stehr398,,,,white,nonhispanic,F,Marblehead  Massachusetts  US,625 O'Hara Bay Unit 28,Peabody,Massachusetts,Essex County,,42.54400647392028,-71.04162532367742,625186.57,1180.23,77109
332e3722-86b5-d689-e1a5-89e8ddcd03d5,2016-11-03,,999-89-8347,,,,Lavenia98,Kuvalis369,,,,white,nonhispanic,F,Methuen  Massachusetts  US,129 Koss Well,Everett,Massachusetts,Middlesex County,02148,42.40339209403383,-71.02844302916841,290381.99,203.92,120835
983433b0-a2ae-59a3-1668-36e8538a09a6,2019-01-29,,999-39-4850,,,,Pedro316,Kohler843,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,509 Bradtke Walk,Brookline,Massachusetts,Norfolk County,02446,42.369856165872285,-71.16348960924903,130440.92,184.76,950044
f72eecd1-c63f-d0ed-15bc-5325b67674c9,2020-03-20,,999-34-7071,,,,Jamey282,Luettgen772,,,,white,hispanic,F,Everett  Massachusetts  US,987 Tremblay Plaza Apt 24,Brookline,Massachusetts,Norfolk County,,42.348813187886975,-71.16542136462182,74494.63,240.60,37135
e5f31a7d-aa26-ca1b-2d5f-550519560af6,1956-01-20,,999-55-4443,S99912231,X61915926X,Mr.,Rufus33,Okuneva707,,,M,white,nonhispanic,M,Natick  Massachusetts  US,873 Anderson Estate Unit 83,Boston,Massachusetts,Suffolk County,02113,42.297793881598494,-71.13508827503253,1796861.62,118747.61,52340
e1320d04-75a0-72ee-3c13-8296be53019b,1959-09-01,,999-73-9048,S99962714,X46840158X,Mrs.,Tamar361,Harvey63,,Ebert178,M,white,nonhispanic,F,Boston  Massachusetts  US,864 Grady Flat,Salem,Massachusetts,Essex County,01907,42.52157313436542,-70.92286751415266,2219138.91,32139.93,346686
2910142a-3135-d27e-ae46-94b195f5cc9c,1965-09-06,,999-58-5818,S99919728,X6282935X,Ms.,Debra128,Rolfson709,,,S,white,nonhispanic,F,Boston  Massachusetts  US,135 Blanda Ramp,North Attleborough,Massachusetts,Bristol County,,41.98732852549944,-71.30575966207512,1768123.90,578261.12,136242
251fe4b6-7682-6e50-8760-87b4cda94168,2000-05-04,,999-55-2266,S99978249,X36483586X,Ms.,Linda558,Jaskolski867,,,,black,nonhispanic,F,Princeton  Massachusetts  US,127 Connelly Passage Suite 78,Taunton,Massachusetts,Bristol County,02718,41.90276633388381,-71.1050778260159,715812.64,203821.77,76162
bdd584bc-656f-91b0-2b58-8b7b4ef45efa,1947-12-28,,999-25-9525,S99966039,X42458077X,Ms.,Kim439,Wiza601,,,S,white,nonhispanic,F,Ocean Bluff-Brant Rock  Massachusetts  US,1074 O'Conner Run,Marshfield,Massachusetts,Plymouth County,,42.15453682532314,-70.72169398245966,879884.81,711133.60,5470
b5e43682-b2e6-c660-f03e-83131672d50e,2003-11-11,,999-25-5252,S99982586,,Mr.,Jude172,Little434,,,,white,nonhispanic,M,Chicopee  Massachusetts  US,471 Crist Highlands Apt 37,Barnstable,Massachusetts,Barnstable County,02632,41.70783219139357,-70.39342728994907,483635.52,557.86,129829
92ab77c6-48c7-beb3-8bb0-fb3b83186c91,1961-01-20,,999-46-7305,S99986424,X36366520X,Mr.,Bernardo699,Molina998,,,S,black,hispanic,M,Carolina  Puerto Rico  PR,303 Dicki Parade,Boston,Massachusetts,Suffolk County,02128,42.29791653294624,-71.16006667207544,1605886.62,887.12,60932
bb83e7db-83d7-78d7-8c3d-18d6a6b0d3f9,1979-07-16,,999-98-2999,S99944480,X67600795X,Ms.,Song837,Hodkiewicz467,,,S,white,nonhispanic,F,Cohasset  Massachusetts  US,474 Robel Club Suite 96,Springfield,Massachusetts,Hampden County,01109,42.088340757646876,-72.57751952697083,1805263.25,217029.06,105070
4df9506f-2509-fe3a-9f57-ee50b509c4d8,1999-05-25,,999-90-3424,S99922320,X33149311X,Mr.,Benito209,Keeling57,,,,white,nonhispanic,M,Northampton  Massachusetts  US,553 Lebsack Ranch Apt 1,Milford,Massachusetts,Worcester County,01757,42.15539178267109,-71.5252724421756,1321087.15,31078.83,598305
e9992a80-ebd6-cf90-3567-96c15f519aa3,1963-07-01,,999-89-4756,S99937688,X49669193X,Mrs.,Glory745,Funk324,,Murphy561,M,white,nonhispanic,F,Fall River  Massachusetts  US,796 Koepp Divide Apt 12,Holyoke,Massachusetts,Hampden County,01040,42.17009701812707,-72.64054367712347,1960108.13,26.32,17474
6789eced-9c0d-67e2-945d-87a7556b8e8b,1966-10-30,,999-95-7797,S99969941,X3508223X,Mr.,Graig740,Beatty507,,,M,white,nonhispanic,M,Palmer  Massachusetts  US,654 Marvin Camp Apt 12,Gardner,Massachusetts,Worcester County,01440,42.62269987463115,-72.03071977821116,1268661.39,5436.29,28783
5ec40abc-5341-8e9c-0628-b481b94a9c34,2003-12-04,,999-19-8972,S99939554,,Ms.,Willow678,Halvorson124,,,,asian,nonhispanic,F,Bangalore  Karnataka  IN,235 Zieme Flat,Brookline,Massachusetts,Norfolk County,02467,42.33875105888548,-71.17199501566877,1084029.44,113204.93,529963
0945fac6-7c13-54d9-675c-05d6c07e4acf,1967-10-01,,999-35-2131,S99947528,X46383357X,Mrs.,Yuk263,Feeney44,,Kris249,M,black,hispanic,F,Avon  Massachusetts  US,1043 Miller Mews Suite 29,Boston,Massachusetts,Suffolk County,02163,42.36021465310612,-71.13800160138258,1675292.95,0.00,122
dcdc2766-a2ef-36fa-3d3d-a395601c380b,1959-02-19,,999-90-9157,S99994899,X42242605X,Mr.,Neville893,Koch169,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,345 Kunde Trafficway,Hadley,Massachusetts,Hampshire County,,42.358779727178344,-72.53090629356666,201919.40,112657.09,13840
